word,fmri_feature_11,fmri_feature_170,fmri_feature_218,fmri_feature_202,fmri_feature_160,fmri_feature_175,fmri_feature_162,fmri_feature_84,fmri_feature_163,fmri_feature_145,fmri_feature_9,fmri_feature_191,fmri_feature_55,fmri_feature_236,fmri_feature_30,fmri_feature_90,fmri_feature_56,fmri_feature_196,fmri_feature_221,fmri_feature_10,fmri_feature_244,fmri_feature_120,fmri_feature_152,fmri_feature_112,fmri_feature_165,fmri_feature_225,fmri_feature_255,fmri_feature_64,fmri_feature_67,fmri_feature_23,fmri_feature_177,fmri_feature_266,fmri_feature_223,fmri_feature_247,fmri_feature_151,fmri_feature_291,fmri_feature_142,fmri_feature_88,fmri_feature_259,fmri_feature_199,fmri_feature_3,fmri_feature_217,fmri_feature_119,fmri_feature_73,fmri_feature_110,fmri_feature_121,fmri_feature_258,fmri_feature_231,fmri_feature_72,fmri_feature_66,fmri_feature_135,fmri_feature_185,fmri_feature_176,fmri_feature_83,fmri_feature_284,fmri_feature_61,fmri_feature_183,fmri_feature_299,fmri_feature_208,fmri_feature_290,fmri_feature_79,fmri_feature_85,fmri_feature_102,fmri_feature_254,fmri_feature_201,fmri_feature_277,fmri_feature_237,fmri_feature_234,fmri_feature_157,fmri_feature_200,fmri_feature_45,fmri_feature_108,fmri_feature_117,fmri_feature_289,fmri_feature_71,fmri_feature_239,fmri_feature_8,fmri_feature_267,fmri_feature_94,fmri_feature_139,fmri_feature_74,fmri_feature_100,fmri_feature_68,fmri_feature_125,fmri_feature_86,fmri_feature_173,fmri_feature_161,fmri_feature_15,fmri_feature_260,fmri_feature_180,fmri_feature_105,fmri_feature_13,fmri_feature_212,fmri_feature_187,fmri_feature_116,fmri_feature_75,fmri_feature_128,fmri_feature_5,fmri_feature_52,fmri_feature_2
money,45.217804746682255,1.5849071607887701,43.49260487224692,28.230508074338566,24.99282478865058,26.065581187072816,25.874289184866257,23.899994237833294,30.704854457276834,37.36248330671114,42.133535987497204,39.40799130650329,39.95708662769846,35.74693630024148,-5.269675528034616,25.409825274912812,19.172419441626765,29.26369891888194,40.995279980394905,8.199528499103064,28.213368816337365,3.1848503006560875,26.126535211714764,34.39778374190264,37.705897064951486,54.09977739225717,37.0306162372392,31.697664642657408,53.85285511622577,25.04737054467517,20.65981161834513,-2.3202692880796008,30.166173523508952,24.11010128873573,25.685247364282322,28.40934066737042,34.88494961359119,6.627199696114976,40.769682335601644,21.610430865909958,57.128174530309664,-0.30125172398913236,9.092757599042326,13.624864747169195,36.36160877899112,47.36607449793672,-5.769245198303061,2.3500594632703127,29.51681812004906,70.76317688535917,25.894314064525307,26.404595081236458,55.90588250847505,18.365802123634552,24.563376534965435,38.298410406346655,7.988360720420772,5.95073586873567,16.57390434238621,37.005723282147386,-10.805760576126048,18.258639427619553,-1.7991293430294437,11.393301561288755,29.375248437175912,38.27777552654089,35.37205241749939,17.30426510378488,13.267850751085659,18.77835424803096,-2.7208058964941166,28.156135806283423,40.18971703772863,9.027172834158325,23.095075582898417,47.598039960267045,-8.914557618215866,12.471787975295172,21.58043157952742,30.187443610696295,36.44446663482485,39.96679355617722,30.83686632649083,25.073048496885356,30.293712068634623,16.947341935834388,42.78307313346857,17.442153737984306,31.90928818683046,15.253274715132292,-11.390788500737926,19.51780225528761,35.40209272172271,30.78725586056727,31.581198672420587,31.55564233906307,25.047587446063147,22.442567163122764,-2.1007493403772806,16.676384664083063
mountain,40.65302076908617,53.75889984037252,27.93611061502386,22.313935026204824,8.035792757064339,17.783309887599454,26.050976688841732,24.061222367376775,35.47844549768921,35.56695105270907,30.222591451094775,6.984559969031416,53.33300574350591,37.391445841917054,33.57318058346314,-1.6671913300492243,16.117790443091867,1.6338557793515136,46.86087395552736,43.97517862299761,15.63094014363449,18.273774060167277,11.472420884635618,34.346853591654344,46.51476587920793,14.280631537781156,40.430567108845274,43.32859265423998,30.375405560427573,22.475499803034722,8.824667774766898,6.302405073432787,4.527759619436253,21.607957301855823,25.092816016227033,6.2829724643338025,31.577339575257504,25.993869848869558,-5.591239501208765,17.912725349995284,23.77239210830501,49.43782230890623,41.21240577546662,1.3327077905390645,9.20533434781562,41.14145569857026,23.760521684057395,46.882610025856756,39.36246249484944,18.682393479943833,34.66518775249571,34.32602990311605,25.043213203706628,41.83499598216382,39.86592919494219,17.466341518178147,64.07140397874737,32.48299589894248,18.257120147816657,-15.069706357816283,19.34669638510345,17.601157105791565,30.846269079595228,27.38520716785196,37.770460678093194,24.389835299842627,11.980099600938539,18.216809381142014,27.511147666278507,28.02604351745663,48.35270537090453,40.20561390910698,6.04704665364758,43.262169965692856,13.028389266031148,11.662913867915897,19.479550075028058,15.703362996621824,45.038388881387405,8.232754347022933,44.121611834534654,23.966255549301984,-16.962646237336344,20.87245381055189,3.416559051328683,19.664031470708654,23.46915265701061,38.8056077716963,56.492396983688906,23.111944502066628,19.830895072023367,33.53156494720042,37.85060525020526,34.979964812634165,35.408321266989404,-7.711572520355759,25.77584795273208,35.194019288240725,11.433506486333897,23.771603288943318
movement,39.05911162941429,51.49735428804064,20.344560652192584,57.58865489368137,38.084239181823136,32.57255060391657,26.600994151595994,26.449638035749828,16.149277066665658,15.492539607768668,35.7737513094019,12.517670173244287,19.715383031807526,16.28864030037728,17.672572318636107,8.78720702720451,2.348332320413764,24.33622920514849,59.63338947129846,24.97481648924093,36.19757625503936,16.41397347116366,25.063928541866577,40.05723584119221,21.96393982762271,8.184293154647385,22.219623241929362,35.53332955295858,52.58697914259541,40.125427390051804,27.684881035844434,0.9957315447070734,39.305759819690195,32.830862497982324,33.95677797309133,19.024871666680745,49.45157764831302,45.76392082562951,64.21171491905177,44.784249056683926,21.040633235749397,10.378180661382679,32.94805110182831,10.1566416248776,41.24171331380221,29.922866962643006,22.775800567253306,19.84519611921771,45.047652148486875,22.651898175847613,40.4105960332093,19.849145419195256,37.460563261247316,32.32161021609196,35.40062322579412,20.099638935016188,31.53607706810551,49.19842056083492,27.96636494435064,-4.63713524009383,39.28271131736882,55.13428848121555,43.532875504781245,14.349494007745806,36.069477330923,18.930327522332316,22.194568233966848,30.12876364932651,25.12107331623254,19.65648928681499,33.13931517171702,43.639043133308995,34.29481892082826,35.664321130495864,31.129689551727687,26.12912002552952,29.434108084743606,45.43624103789894,22.239800844831315,35.93510360303016,6.227195144555889,28.192391307792786,6.290950324213036,23.0437558470608,45.93641594096246,30.27905867489357,25.010181340166334,29.158506442129354,37.45738122722299,17.162014905732654,3.474369681419745,23.509400986069508,27.455759150186722,59.22806682653967,34.03491344480036,26.103201503854677,20.10557003609857,49.88214659548839,40.64368439083435,33.75196910086884
movie,40.07448889864608,29.534876056355756,58.02146991021355,18.447815560060214,69.72188913653007,35.49214619248299,26.45786501775455,31.67961124618245,16.859858598930487,18.239187334501466,29.391932885121278,31.598930831146117,13.634844375825935,27.851835066533432,14.08610265454704,17.29199662542419,1.7298186781059073,17.510859890930924,24.844802988218028,50.26049441878445,38.18512175391476,30.407252374014053,19.997451936990128,18.49622424430131,46.4028845132931,16.2111094753488,4.249629682103002,23.624370865000852,66.13577752908387,33.65524840726512,42.34310678523231,23.249253236971764,4.167719706968818,43.90676088967109,27.57391298479537,31.610506030403904,17.517377561421558,53.798213453882504,46.80397862338759,22.250035793099915,56.554685693747345,24.426049954318913,25.061496814825247,25.17663295295661,48.216307196736615,19.804591227349093,27.512990506620305,24.381615944680068,13.833967859259328,30.53284265556855,56.75032258095424,34.710877566356665,25.843850780360164,35.47458836792017,19.1380398096905,27.754893896054394,33.38275325295911,30.25993811659245,42.57419981660626,24.750585821644336,-3.7114677656828583,37.72441264585478,57.635155244003826,37.695186267118345,21.65694165890345,33.530369233710196,-0.9956789367425962,21.584831276885396,22.33153726251917,30.886138037668,12.860681952974323,32.8983879807892,33.967773661124,40.28899717527622,20.593865194437264,39.51465269506534,26.394686176340038,33.585161783038075,43.925894480951,16.408749820608005,34.99969042505963,40.14276490563582,9.510824605449496,25.54233536439679,38.482266858344175,4.778589213684615,36.23894038210534,21.43197403836617,32.24012791332308,36.28823963490556,12.739143550403321,10.556013086402462,13.409033264862131,19.58335620612641,55.82063213980128,30.684100033908248,28.444682346530918,23.097379222259352,53.192250638148245,36.14527734779196
music,2.7661294279074227,25.198852690541035,34.54383803997037,41.377114884106966,33.606567929083425,9.36816099630488,28.945848738145614,32.615977037509154,49.85056329531349,38.567062306182066,39.30321121416778,40.51634621568677,47.4071828243474,67.94497243996815,37.15224725249932,24.07490655217454,34.07560731697029,34.38356169340245,20.447536276608353,-11.374168744073685,47.58658480608551,49.56263826748145,28.425690739706887,58.103539436626676,16.612204772989628,28.060753155157187,30.35133971818697,40.08538957614056,37.35145721344888,37.51859103514847,45.95191047932515,54.6485773034081,15.033508051610152,45.519150684754415,25.71688955077452,6.378096385531599,24.138597670492302,47.460325625723364,57.22544022258744,28.348594976076804,21.889620613888894,22.840010400124832,29.39258070604508,45.79775133667451,33.888348544091286,15.73108883504493,40.73613214421307,32.36939037286293,28.012996440483153,19.63413254973893,11.298614471307982,29.398275222325136,43.931313786114146,31.287699002647184,25.836469157537014,61.0813216419599,29.957175911209852,27.04515766779087,21.191186472413833,11.190759630718485,19.342883024205413,38.86269941719335,41.98527264058872,26.505200753584703,36.46875265218184,31.993024196712078,12.86089204481418,29.787856486759317,1.5979744823752213,36.67627261104274,5.747011129563656,43.35854301241265,12.546522797229692,65.43731187200147,40.18449161658177,21.44743005599339,52.69400096084355,52.59605161556391,19.168591911731866,38.225343770903564,32.25329723317042,24.717128187713808,5.969136261929446,11.436988772796099,21.597121636429065,22.71100494104618,18.902235701914275,39.29576393550731,13.087015434544725,-4.987605580913371,48.23493153386537,31.991038386954866,25.573872280571862,49.982571789825556,9.863008673890924,-5.096980842280846,13.527658906517036,28.556824412114793,-1.517992410733207,12.980696567949641
nation,24.399022955302712,22.82607437210178,32.52061516917252,27.282122311694895,46.639985912550955,36.80896280685505,22.998939213583686,-10.496822054955075,33.44713892428877,44.134606560104494,24.3323076742432,14.030595641647405,33.2259353522797,4.7709014077241605,49.132004846303715,35.25689028303688,42.44922871781187,32.22160633936201,-13.060569541668425,38.40726162104033,4.905643642995116,37.25366262486047,38.01782321512361,25.091264191339988,23.889372551603135,14.765919259880391,35.19712790386516,36.19082941122696,34.23252720162177,17.941953673243823,44.2503252052779,33.34125615829989,-2.1815383449664445,10.933224127125456,20.42421093967193,28.14239355912721,4.8520653601670425,77.58539138035152,53.05088222547238,18.74182219954403,18.275912993079483,25.929553721470533,26.424328643934047,34.94786830478373,17.494704126005075,30.162355790434347,19.45255169827181,34.781817404185375,29.861006752052667,3.2582705957404805,11.1784577308604,13.430629054193256,26.66152506006116,37.66215115943067,48.173814395832835,11.029444485353027,35.872591821698656,22.83766510304789,33.177395439103066,34.42803236296707,24.836434866594725,84.17129819023262,23.913588368910904,53.0579883529456,-6.675577601164807,34.868110457496016,42.71597664919269,23.720369693142715,36.90477724952131,19.779149667073366,23.093487552161154,10.441046154191424,20.493739531017994,11.016973486359344,33.03548306021929,35.42522739966037,36.552434883938446,38.75263611766705,22.451709044960033,53.649351913077545,21.23096109475166,12.515040854809078,11.581127812831967,47.165162243546874,42.47930610087748,44.24934630248297,25.977231051290243,30.83373909863542,15.799516699124752,28.041129052440414,33.83561246885608,27.391753470031265,32.86530598268683,39.14408964292145,27.395067076484505,43.836090885971046,25.023649004607236,24.196934119255857,34.375933366159295,16.162972724193402
news,30.6889743799351,23.405607681902282,21.943478543705417,40.19015771664225,21.85492330719199,26.165236481473098,6.624956397409541,14.437562423515002,41.78113043538967,47.88507764370608,17.580956747684397,44.109260868504634,13.935300953756856,26.991732456490368,49.10026212933219,43.46473683404605,13.385167941488708,59.3346841233606,14.752097631561297,40.74349831007548,23.01697453784497,35.00471853048365,21.992565231346212,24.77004322001925,49.66652180780957,31.88878408794022,12.660660007013412,28.751384271242152,22.04586967466793,23.899767026694303,35.225475331043356,43.80634184637465,39.460950243335304,39.851021555079726,27.686260378113047,18.951100789936145,24.131916081162807,53.04501609851998,24.996616214033512,11.792525598476615,18.11534830606141,8.26732202526531,41.581383771488575,30.18107879474148,22.487337149721313,39.58775588161419,29.360743856774036,56.24146438879581,40.098198295285385,36.75493830816227,30.733132460017245,39.67142936877355,32.504673829565895,13.278272519555077,27.03770399768945,24.866893998239537,56.696229811841675,19.109120258604023,25.111442199370536,21.174815012092907,22.75271920978964,27.043479409908542,47.16446356067412,9.454901175972623,29.635979913930647,-12.256257742019919,21.635838298478525,29.3830922024237,12.318200898267143,30.04938532862029,52.80178105246388,45.63805702105607,37.953120249396115,31.88316861841225,17.39059659593034,43.84641270651111,36.70587035587589,20.92872386455037,43.62789900636095,37.59216102769895,45.93246126406977,33.281690043165575,1.6937614693572591,22.38453839823182,16.34153275559275,37.78498947318387,53.87188720570735,36.80314249718728,32.221380888436656,40.87207174512583,23.812902737205288,2.723665325334782,31.33880671446287,28.50631250998941,8.036337746047165,7.21229175316326,23.81112965429751,43.19375485669531,37.34118113747985,27.589940390949472
noise,39.74255143057812,15.237848854505087,35.3818696241241,33.62220892224105,7.860358872508428,37.428881389823765,23.946346011016832,14.222323421167511,13.841912295260666,25.98281863716383,-4.897271100030853,8.76411741376289,27.477728458452415,14.228919565783011,36.88328104766808,23.681227450005796,26.68110100402616,32.45279115816794,34.35686092653456,16.483503554836346,33.79222969635647,31.43461864433471,-3.1360780586709147,61.8364848738001,8.62301264274948,46.08499217197138,29.459839641607918,53.95254483888459,33.134036808069425,18.688638863419204,15.117691571592626,12.513518629080274,42.70692305613824,19.56336569112429,38.927242163052384,36.849125347856,14.28881275298761,30.092408806199984,14.190938051046388,10.97878138689221,25.303649134557247,36.794890188293834,25.888799034773335,25.783194501128328,22.641841341591004,46.352450730871766,40.09230807482879,9.260826389839266,40.19117277327893,4.587742393462737,16.339360707814826,37.946215467275145,47.480521209801,19.696117379149474,44.42239983732307,44.20929316922557,58.131270714898406,11.750294249468457,32.569722087974434,40.91684920399493,12.441878134521168,23.472523667499622,41.693806720174464,44.49779396131376,19.447128950444966,23.26730867994167,31.81648417499788,22.119606818039713,52.248247262193495,44.835704242277686,28.09267790789714,12.91398648907688,24.296705984531265,36.84978217195424,25.243832515190025,24.962162838745236,38.9022160713223,13.70535986077717,47.77438796863448,39.23069659494452,26.15441434066994,47.18998172482253,28.247589996693335,25.912066882708544,30.306643535791117,30.547577666988797,10.392668422934758,24.70988149901321,30.97167364383744,22.285393573645553,24.674621908252632,18.253846789151165,33.52731897746518,36.543302171873364,50.52678524506389,24.037719460335378,21.491120597716495,7.506909404724222,36.24306370962523,33.55376081156387
obligation,38.18202098736169,28.61593077552556,27.38893364976523,29.18020148802973,49.13287756442188,32.7162513359732,21.180893393377488,53.4130727210333,21.890150219389955,43.55608409069777,42.141176060891226,17.73415167250149,31.726636711476228,46.221968260212265,15.352894347915072,36.13950611681397,26.752386659687907,40.71999232097549,34.97048851646874,57.865040046313965,37.19115765380907,46.766544298043655,22.083715832089762,42.71028450656488,42.40238081770622,35.67632706288697,53.03958641364519,40.50381796447093,33.6268980415522,31.08970595138583,36.54740128863305,10.673308125369918,5.961578249141041,51.565211166766346,2.3010813412390547,12.341616596314624,-1.8894360896944242,26.50598363964656,43.31578178988427,34.4373920548081,34.60213535827185,20.6219738654754,29.071941331842474,20.016214927347395,44.426588939197586,26.710621415131747,28.753731679847228,34.589966574820316,37.349814081250884,24.454633373751218,19.1317139610344,-2.6564636862136624,42.20508973848503,38.45272033088651,18.15519980831459,5.247074135437529,34.97873431917878,21.624350980833455,19.925342828439028,12.451357398944678,21.29590962538529,41.66484373241324,17.25179527242173,36.01795616230583,36.54843732935563,11.285127210430728,40.16924188405296,38.93938626916085,1.8634271945726333,20.949283030861793,19.431474215398033,28.915596130101363,59.43960781394088,34.21925314922659,41.38432710349852,48.32504118370075,14.907930995398463,31.326138118839474,23.193400895260904,21.478098602162216,43.98042830864338,24.669164650599654,10.291624913859067,-3.5269111296739304,39.63058674361137,14.047939928658776,22.608160806755343,37.20335051066749,18.990140254828106,23.605110870273755,11.626975655912663,30.78019366772648,14.210253264672042,24.587320837782112,16.382779622043433,16.03441739999714,38.21872880476554,17.725259341356228,24.38659483344587,31.036089855515115
pain,32.6257200545065,29.4611300004807,34.929244539013155,38.126278520842106,32.71210715920792,21.7610303458672,13.31856309986474,20.985727060014028,23.429548149174337,-1.2180049459611269,44.78464286371096,40.77088822496039,19.489273955612973,-0.38716512217274257,42.83923728994285,33.18839899883616,5.587919094798178,29.850080148000963,21.048271226251693,39.501689378053534,18.140681907151215,37.57814153790616,21.82442571886961,22.127797971134832,51.008162052356965,0.31920610777274305,21.615747918241823,62.040978234024735,42.280347811930454,54.744766186887695,-7.24582415554837,10.387906786076384,-4.424250469041031,26.226429301972498,26.99995814625484,27.65956590546095,32.45258827040378,21.922936037606014,54.85862628103039,14.16096972153309,17.207263436334994,31.33797828068984,35.41892714657306,28.588219383147486,26.777011795208164,17.923699058592298,35.0236933549152,4.652513010531369,46.93445539873463,62.465755044068665,57.4025938391288,23.964998666493116,38.644058424791346,20.386746660708766,39.71793162179867,-2.21909980395656,35.43259524160641,31.06430831242285,15.103726412300462,51.81482826560986,32.45024135240863,29.222094275944645,17.999407371937703,6.031830438309743,50.86832940644482,39.044955081906465,23.69217032324435,21.198112099297546,42.36640622871451,31.17780557713678,24.177087124098232,22.933879417167695,20.59160110338123,31.625887737767307,59.80150682664759,-11.729289241626944,18.35319771312537,21.40094166524426,-1.6052585468580176,30.993476568679977,32.131654092387876,21.859313424216325,31.535843535223155,50.517907119467104,29.18529403040647,19.567466388411013,14.095268254666674,22.19741158762785,16.33973722959552,15.665190338306058,2.2476082197522373,35.97715679135897,33.716123787395794,37.47296852055774,26.630478581323164,27.95588514243505,47.40047439602337,38.91304101221803,29.957382393358895,15.950394057208726
personality,59.12604534095561,36.61891913501068,53.41035778337897,25.08815823135181,38.47233133818551,15.078758065622203,30.300503939386765,29.084936770829213,-11.276057496601638,39.09182758267683,27.418416729128,6.5575213040150935,52.40016324679304,29.630757010691386,12.32728724884878,47.29775195406019,18.763728668359644,23.88564151777666,25.86057479489604,51.38505427250118,40.44104468195305,10.008976990398779,39.65574484764194,42.43359695262307,33.51919332629895,40.063269580216016,40.02301337584775,23.887340234373767,46.687247043962785,37.171276133402316,29.908442751524692,43.539092659487665,17.24335934845851,27.345030871909987,5.326880373389386,29.310224534121325,40.66078567338512,9.410523108646949,16.00301574330735,22.115591187986197,6.626955580474775,24.128710514949237,30.80634169911665,60.45616421170887,25.222613153381662,33.41744774706389,44.89786644720547,18.050511641983523,10.476119724854895,18.465483310741483,35.43747668709242,24.49760865918682,30.65362945780144,26.565135984297836,41.020858791256074,38.881215856046104,44.90745389120768,30.537638238854825,37.21139175759217,47.85369318860347,36.494358664006064,7.128923949628739,30.75376721342397,26.310343653069264,29.073279899043182,32.676314484594755,26.449433724543553,11.885359576845534,3.758230937832181,33.24785826361115,35.2736566329641,35.617805796559104,25.29218128282459,39.58491393995541,44.39950130648518,12.812528862697603,9.010078563046523,2.7330019247059205,58.26365474917317,10.352853497917284,23.956824959447054,53.134907743996706,9.476350519641493,29.30177517957339,26.56307201854048,34.265679379895005,46.01515768700665,-7.406484334572717,35.16783775505746,28.42965073902746,2.6280949716133613,13.542930034779973,35.45454558978783,41.3601163229474,26.881184615111174,37.67895486291068,35.820793844153464,35.336663721400406,-2.90523163590429,18.012984428482063
philosophy,22.368476270016835,24.155935096518466,16.502543148819427,37.983694123589665,45.84856886369181,42.4845044556457,23.456136893753524,49.683534875799566,21.42480023149342,24.38746893819455,33.414935060057196,26.62803948852638,9.691799584741648,25.181716081541005,-5.306383992063079,37.268918502921984,24.888648965118115,58.374567943530025,40.087989815447344,25.678557172035156,31.34050964878047,25.200497234719634,18.399205584012257,-5.266988482583358,55.318656364348044,36.382236368009856,19.443858681881785,36.524535615463876,7.156605175632784,19.941709553988613,28.755159795089547,27.63006583666622,24.15465445450035,46.55234679886192,39.1015942141684,36.66919235894588,22.791962257262174,46.99977196880614,38.89852550887158,4.60063832211295,4.9553452898026435,11.346145366449678,22.30412945315689,45.6846366825215,18.488410168296852,47.930717237842345,37.38562863426028,3.8363213838280252,14.272524100975902,12.11285591566895,32.15602560014006,25.04629738628673,48.59285067025188,25.95497919626412,32.81627969956822,53.82202032791213,45.11635307489399,55.51239565806863,28.560892740135237,32.36568630434355,46.63072457440791,7.974090942734151,12.284087400900292,14.02583013938041,13.66099638303189,39.690150248095,32.743361934042014,31.299655652314605,42.09952621247649,29.050929484685714,49.86075751292515,52.231337525713016,26.51376971349124,38.12597407632585,28.146751571124128,33.036214781014095,10.377990183654298,20.911074719091907,18.83611509977064,21.29665461614003,15.161912053850216,6.627607557657136,31.003860358714547,6.528194573806221,34.20266522531291,23.715049230273525,42.19707054654259,43.06695898443328,18.33939046358374,36.48345627614607,21.81017923015002,29.941541975507796,-0.5545614154700651,26.771503603398305,45.4269617855369,25.09190735968462,44.01197164126704,37.035471312244255,48.26310674587645,28.2741072290328
picture,40.07448889864608,26.44326086455796,51.66049145681552,14.865857776747786,55.15984671197026,24.419998999511705,23.895352817439026,25.579958177611097,16.859858598930487,15.492539607768668,22.032554854689973,26.46473352581204,13.634844375825935,16.28864030037728,-2.4173013718057987,17.29199662542419,2.348332320413764,6.140127702954674,23.985327583867942,55.09450538942235,36.19757625503936,21.186240253862643,15.436171114245509,14.91270024901403,36.96906494998211,16.190789166954346,4.284213001483572,20.446549500212186,52.58697914259541,28.677715351297575,35.29867881092861,21.23085312744703,1.4959402355605427,38.3167013933492,18.448907234668543,29.59339692044403,17.886823141732958,41.81878867699747,29.86722423310347,22.250035793099915,57.884572842407664,24.426049954318913,20.03164630849479,22.359877406462864,41.24171331380221,15.889357809246258,18.959640341087237,12.539714247762328,7.131685541388389,22.651898175847613,49.54077310085887,29.611422282910194,16.496186019677587,20.968325520841773,19.1380398096905,27.754893896054394,19.93915503667042,25.83764391300636,43.62381955963512,15.123811601550502,-10.626757019410348,31.59713191788816,37.8136702034045,28.793390562428414,14.858972899206128,29.976647960995397,-0.9956789367425962,15.471649362922198,22.33153726251917,19.65648928681499,12.860681952974323,25.33641590245354,25.08376106908571,35.664321130495864,20.593865194437264,30.913741519341947,20.522056899780996,21.70217677660913,41.34052754462947,12.681078483223928,31.185644994794426,28.192391307792786,3.0049229154787085,25.54233536439679,45.93641594096246,-0.4857042362567654,25.981066046968195,20.57191970197671,36.036497998068306,30.65515645517561,9.37331622214488,-4.536471377141552,13.409033264862131,6.407648943622847,50.55744315516818,34.44778467103534,22.398043158722146,22.654780444294254,37.40519784621807,28.16987024037585
pig,15.819382084219145,9.344210822176201,34.991664729356465,15.693459929790837,20.380434451896804,6.675047999830241,21.633368979296055,8.498175252975926,38.50038039573665,33.7116921304334,15.251996600026832,20.02606664113896,13.247709440945652,42.46563510984162,20.989876731102864,5.196098089023884,10.300220364266732,21.352898575639347,16.999219525741097,42.41858779233805,53.710899014085854,16.58542774304754,16.56405739527872,5.582197269772578,31.299206417021637,40.1756521971857,23.511750260379515,33.14793822556124,24.70831758333479,42.96829205138666,9.742529857868238,22.96054966023289,24.395001787720958,13.075637165843498,15.278946931532984,25.53902734864988,35.74334040790698,20.867265655727657,6.5500852623243375,35.3768800400337,30.803132540349594,26.90677133374023,25.133461104060387,6.223738056228196,47.17901010539029,21.39475638024363,20.65587501497444,33.527601426606026,31.384921421359287,24.486607575029236,39.23922871116131,11.658649733261841,28.83770757584071,23.192504607633836,-21.718060426002257,19.39875271620051,12.338907880414371,29.50840292001014,9.28399584906392,20.045271275541584,41.11464052039274,51.686392553750835,-2.532705043488935,4.448162530543071,26.54548081446182,11.673362580921475,27.99604405241943,30.16699994330687,39.11627488690874,31.670554945794184,19.461220548130026,10.048505521530771,10.193243801679817,22.848114138037438,56.97301321635814,24.258426690327113,31.61141436931716,8.60444303760224,29.421116382605426,19.281916573128775,23.586907194371815,28.279694559777283,19.109239721116893,36.079697754956996,0.21144055087599511,12.014911936497533,39.047842381010696,25.325732301276393,51.25386617270042,27.0863631868137,20.18298122905402,-1.89838891061801,18.379401139491037,28.270393328578937,15.092761948144851,10.194939618530626,29.240049489072323,17.351756122332223,11.199000578703751,15.049081053866388
plan,25.687113332764277,9.395008682627317,29.694448002450965,36.332393222363564,-5.172025574421102,46.0425310104117,46.73278263512284,39.27483842391108,7.024037550127485,16.80207693736436,12.064488734689451,19.89388110021503,36.95721545891631,28.526044262244767,4.588824504700391,17.942489563451012,10.0660650161348,36.37976613468918,39.52698258456618,27.794305291415867,44.715252461931584,19.910775210017984,34.526489956514325,13.034179380089295,34.633235015199176,35.93129281657024,25.020068123842556,17.24639209252846,17.875476037574025,1.6656463963835542,19.92161060136829,26.908986556033152,23.29028571683525,37.05544359258148,25.999928687086353,29.544621589055836,31.250162634055833,18.67693606336867,0.7146732625796037,17.193645790192548,13.322845504169171,35.27823146662391,-3.5288963841913734,37.99282923540248,24.32245798945282,24.78846867931083,32.7316000392252,0.8933838713949172,25.95584085297914,21.42890215361301,22.29646143142745,-11.080519466106143,42.805678463866485,21.856661583484446,19.78619350033442,24.523118959897495,29.336736097373254,14.414876772082337,56.184722012499336,23.292513782800043,-2.542181501185702,41.393786209061005,15.939149058759781,-5.964884582837438,6.612729577915443,16.212808933795362,48.840157994581546,23.63160455982523,34.55872274119027,41.886461616990964,16.255451032547096,33.347133730205904,40.833744350827374,14.431446978247084,35.187352526854625,3.63298100854551,36.34225926574164,56.38277828247421,29.230443259767384,36.03405102907157,23.528486931961385,39.92105740540158,18.37996393305817,18.930328457307645,25.969533175588552,33.656182246202796,15.303750243275946,21.084742092094913,43.40813084556382,19.33184063848813,22.737782421133662,-0.22589396547730445,10.18524888885277,4.304283285431586,24.37313594338586,22.106087185816392,34.445516823096035,28.971121337956244,19.53367747228234,-6.158215213244063
plant,37.6683628949009,13.186585854089921,29.919521048179508,14.31752224162171,9.90336162118345,21.747048119458924,1.3725527358127287,8.010482682562209,27.934855000862285,28.699982075529768,22.253173497816704,26.472079685191883,14.643706064551333,17.893566534669198,13.094127481249211,10.12125897632335,52.68104808043523,3.3663634184836884,20.964641754486884,10.31627659760957,35.03556942315644,33.74386493166496,28.797659629246386,28.675249465105573,30.46609694526935,22.631771549947622,28.063969739384657,24.654965260429094,23.33870079486795,35.982246471336296,29.92019612487802,43.490143288059684,21.91358503010177,20.65868946273804,26.046084625044116,19.44435929306978,19.32380414294739,23.1465484238239,-12.761462225584747,18.733565881406445,29.18060945622507,23.01181494881689,7.143622981772776,31.158220606130406,34.893171681029706,24.07235488009074,25.921517714702375,47.07960402761219,-8.403723131351345,26.495649341994927,35.74545210520672,13.612871023626878,10.33805647569358,50.19206271435762,16.07469328644604,43.138632957206944,35.983674684771586,60.42802849500649,14.847500967035067,28.943761723724677,4.1441743155416795,0.9175563674612199,13.53820887866605,27.113643638688238,7.801233743902522,44.001305384169136,23.084456613048353,32.28448798241577,48.72673446014505,10.999837798399163,48.82411117806789,16.08468513858665,38.80352201807477,66.33489720301625,51.496116796499464,14.233233089373453,25.93491228004571,21.898403766682705,9.763649953490066,25.29137929088059,24.358244777104034,55.01560488184164,41.22708146669146,13.5049944989226,14.317199884955325,24.244806215176865,8.893762417314253,40.7852150873273,23.957204514727607,19.841130421711654,-3.1409169355349,28.85403362177754,29.607996877082563,-7.171718819285486,29.232583900854266,20.861594273594434,33.89801386048218,17.188804809816375,13.993666278345568,33.88416291391513
